File_name,DER_MFCC,Precision_MFCC,Recall_MFCC,F1_MFCC,AUROC_MFCC,DER_segmentation,Precision_segmentation,Recall_segmentation,F1_segmentation,AUROC_segmentation,DER_scd,Precision_scd,Recall_scd,F1_scd,AUROC_scd,DER,AUROC
ES2005a.Mix-Headset,0.014839350362027,0.162257495590829,0.101451873095537,0.125610297381269,0.516763985305142,1.02006950477845,0.155688622754491,0.073354231974922,0.099722991689751,0.530841989352798,1.6106991101372,0.171802773497689,0.069905956112853,0.099376114081997,0.513272597288437,0.216728513597674,0.499997295274075
ES2008a.Mix-Headset,0.016639730486445,0.169461291473421,0.040861685758249,0.057925351429956,0.494761226499917,0.843976797294176,0.129930394431555,0.065766294773928,0.087329434697856,0.526009350301454,0.654960823185122,0.171032357473035,0.065179095713447,0.094387755102041,0.510828434723204,0.098224567749051,0.499997637928667
IS1007d.Mix-Headset,0.01683854526401,0.042987407729049,0.056540764624597,0.096416298478154,0.515425738910121,1.15098541813526,0.22051282051282,0.025473933649289,0.045671800318641,0.510615089149031,1.0671672981086,0.221109399075501,0.056674565560822,0.090223200251493,0.506420959346637,0.104112304937323,0.499996031703664
EN2003a.Mix-Headset,0.018861394704966,0.27722251446607,0.041705529646902,0.065846218575786,0.499998338351047,0.835578848247851,0.237170596393897,0.075513358357253,0.114553676101156,0.532663473514982,0.723829939264023,0.13713405238829,0.039302274232723,0.061094903037584,0.495922323557039,0.07692634888659,0.499996078948992
ES2007c.Mix-Headset,0.019045580997218,0.236579275905119,0.101299694189602,0.12135088723526,0.515892551920839,0.854997255536937,0.108611326609775,0.044219835754896,0.062850729517396,0.516856145586639,0.81993628457602,0.010785824345146,0.00442198357549,0.006272401433692,0.4764929290549,0.064072208660918,0.499996976548409
EN2005a.Mix-Headset,0.028920517319815,0.064444444444445,0.068908122503329,0.079554189085319,0.512307648237174,0.851637472955516,0,0,0,0.499205396082964,0.593741613396651,0.034668721109399,0.02543810062182,0.02934463645256,0.488951978990728,0.044464975194738,0.49999858276095
EN2001b.Mix-Headset,0.032724405309502,0.599,0.044222163727297,0.0672,0.496543040677568,0.710269252675629,0.076533483398987,0.029603831084023,0.042693454716685,0.50719920247146,0.732201923566231,0.175654853620955,0.04962995211145,0.077393075356416,0.502082874929742,0.103250616194504,0.499996598606355
TS3010b.Mix-Headset,0.032845756328282,0.115714285714286,0.085021776178754,0.093717386766855,0.49742556305836,1.06949860933631,0.112292051756007,0.078260869565217,0.092237616245967,0.530351609984371,0.987449327063402,0.13482280431433,0.056360708534622,0.079491255961844,0.505741895188027,0.062803865276309,0.499997071032101
IS1003b.Mix-Headset,0.034100554196415,0.144117647058824,0.078385522570151,0.122986122188547,0.513894050458118,0.978825412562383,0.233611442193087,0.068008327550312,0.105348024724536,0.52798085742024,1.15179271620816,0.177966101694915,0.040076335877863,0.065420560747664,0.496183931408638,0.155074071050148,0.499994992377075
ES2016c.Mix-Headset,0.042718166056637,0.125,0.096382054992764,0.091786108048512,0.509264099670588,0.510879080775076,0.036024016010674,0.026457618814307,0.030508474576271,0.506688868243994,0.352885525070955,0.082434514637905,0.052425281724645,0.064091045223121,0.5033860539258,0.076769612762314,0.499998441037634
IS1005a.Mix-Headset,0.049768490460837,0.2725,0.120187194213997,0.132878645343368,0.522702433338782,0.683318717964992,0.071707317073171,0.051488616462347,0.059938837920489,0.517067568095665,0.68159191148023,0.077812018489985,0.0353765323993,0.048639537683602,0.494007804064649,0.109042120864409,0.499997448965371
TS3010d.Mix-Headset,0.05180687931073,0.172610556348074,0.091336305578986,0.131791706511345,0.514862883400812,0.844028672789772,0.110728346456693,0.044651716610439,0.063640220619432,0.513919408553179,0.635675567656683,0.229583975346687,0.059138717999603,0.094050812687392,0.507914963157445,0.095142842539004,0.499995134112826
IS1003a.Mix-Headset,0.0518577786668,0.327115256495669,0.051142923112445,0.076623713569143,0.494329405528972,0.825120508904397,0.119607843137255,0.047646943956259,0.068146906856584,0.515461816407572,0.816669642325775,0.276579352850539,0.070103495411053,0.111855429194579,0.514645801947529,0.060080116267772,0.499995417558235
ES2006b.Mix-Headset,0.052210819429162,0.055714285714286,0.121569633239292,0.163420099982762,0.544594707551824,1.02274224445702,0,0,0,0.49547221566241,0.629849137931034,0.046995377503852,0.025227460711332,0.032831001076426,0.488557878774631,0.037462378329918,0.49999820482884
IS1000b.Mix-Headset,0.056680013224112,0.281145902731512,0.184409257003654,0.184499146965635,0.554113729766208,1.88074565937015,0.053339115351258,0.049298597194389,0.051239325140596,0.514728465301733,1.61162476203146,0.081664098613251,0.04248496993988,0.055892433430003,0.497992114368395,0.056857525831379,0.499997921379388
ES2003c.Mix-Headset,0.058778280542987,0.245834875971862,0.067712045616536,0.096761051130577,0.505455388429837,0.852349828897813,0.075977653631285,0.016083254493851,0.026546945149327,0.504223106265838,0.563571149457397,0.227272727272727,0.069772942289499,0.106768005790807,0.51390408547051,0.086667753239344,0.499997118267257
EN2006b.Mix-Headset,0.066266981312584,0.227215980024969,0.076094957673905,0.112754789010839,0.498001157604592,0.977231994030009,0.278846153846154,0.108175318619832,0.155879059350504,0.545603656368795,1.03469489059962,0.162557781201849,0.032794529064346,0.054578375581997,0.491345409265983,0.170958468007422,0.499993575111949
EN2009b.Mix-Headset,0.068767001961157,0.15562613430127,0.04850113122172,0.073954290642518,0.50151551869921,0.948607497953193,0.15625,0.012838468720822,0.023727351164797,0.505047181732722,0.860026373953142,0.186440677966102,0.056489262371615,0.086707273378717,0.506101624266118,0.081579956745166,0.499995937227712
ES2010d.Mix-Headset,0.070293797606094,0.038333333333333,0.054089312594079,0.094844272391343,0.515712988096698,1.12638684354596,0.080846968238691,0.01377500819941,0.023539302227827,0.502400481227634,1.1482269735765,0.164098613251156,0.034929485077075,0.057598702001082,0.492840349637625,0.116582946147158,0.499995653754254
ES2010b.Mix-Headset,0.070946591995629,0.131736526946108,0.026262168892914,0.037317033939199,0.493811625024205,0.945871608929715,0.071740486587648,0.045062695924765,0.055354993983153,0.515765497320354,0.876650342240169,0.083204930662558,0.042319749216301,0.056103896103896,0.497896786677588,0.107476236332008,0.499997543448135
IS1006c.Mix-Headset,0.074570637119114,0.22931078657443,0.165085388994307,0.230657989877079,0.564250156052019,0.92524977823939,0.072494669509595,0.019540229885058,0.030783159800815,0.505780606890142,0.862658210319328,0.114791987673344,0.042816091954023,0.062369192130599,0.498100812417841,0.070155306456738,0.499997401718097
TS3008c.Mix-Headset,0.07653648832583,0.066001109262341,0.05140813589629,0.060718057022175,0.492712292917129,0.977337875637355,0.064658990256865,0.026967122275582,0.038060479666319,0.508675212095363,0.636499239838215,0.150231124807396,0.072035463612856,0.097378277153558,0.514323923294116,0.045729353129058,0.499998110345255
ES2002d.Mix-Headset,0.0781929726715,0.365735953119614,0.053681667710477,0.088371750497091,0.502372430954877,0.874542452989563,0.348777348777349,0.04215930304916,0.075225537820958,0.518694838916179,0.840849201320617,0.194144838212635,0.0392034847542,0.065234273880404,0.495501470500228,0.065316921317819,0.499995134094437
IS1002b.Mix-Headset,0.078384058535067,0.382646941223511,0.117952389475568,0.15170349907919,0.530187851541123,0.981722243524493,0.013179571663921,0.004967401428128,0.007215332581736,0.497003120632633,0.93547809906242,0.129429892141757,0.052157714995343,0.07435273290551,0.503395382308977,0.078659828402545,0.499997401721289
ES2012a.Mix-Headset,0.080902865838194,0.2,0.142231209976407,0.188898836168308,0.559135501508533,0.632750955735419,0.165247018739353,0.055940023068051,0.083584661783714,0.52575846092111,0.33740806996621,0.108628659476117,0.081314878892734,0.093007915567282,0.518740409705886,0.092861938884678,0.499998488279346
ES2003a.Mix-Headset,0.087323943661972,0.198900549725137,0.125885309572767,0.136386138613861,0.526814924002164,0.762271435663007,0.188476036618201,0.133282559025133,0.156145438322552,0.55978442265571,0.816422256103341,0.033127889060093,0.016374714394516,0.021916411824669,0.483582408759819,0.074255229178577,0.499997779655884
IN1012.Mix-Headset,0.087795284290544,0.110191264630317,0.044708311822406,0.071653152407745,0.496672308070932,0.986742342990109,0.139312977099237,0.012594893029676,0.023101265822785,0.504184440517836,0.960139752226817,0.275808936825886,0.061766735679779,0.100930363687623,0.509838277614662,0.122490412391671,0.499994425480054
ES2012c.Mix-Headset,0.090018832391714,0.217574322546698,0.071021481806225,0.088019559902201,0.521971512136079,0.434651489936063,0,0,0,0.497630054684127,0.442974760426508,0.042372881355932,0.041291291291291,0.041825095057034,0.497452750918624,0.095289051738721,0.499999244140387
ES2013b.Mix-Headset,0.090325067454709,0.2484,0,0,0.478381941760815,0.618499476041391,0.054563492063492,0.023285351397121,0.032640949554896,0.507316913583703,0.585331541157775,0.046224961479199,0.025402201524132,0.032786885245902,0.488678125638846,0.07395483360718,0.499998110346683
IS1006d.Mix-Headset,0.091947075021828,0.276666666666667,0.105931747227904,0.164136780650542,0.530788714666883,0.981156053429483,0.124238733252132,0.019172932330827,0.033219345383488,0.506232796252357,1.03112734054159,0.172573189522342,0.042105263157895,0.067694167422182,0.497509293422956,0.181631403364883,0.499996078937878
EN2001d.Mix-Headset,0.096823921470835,0,0.047783715812638,0.076362722933936,0.508329150763805,0.789401378117366,0.110838946723821,0.047997878546805,0.066987416728349,0.517322770254137,0.631687962340283,0.171032357473035,0.058870326173429,0.087591240875912,0.50734796380927,0.056810186187486,0.499996362404649
TS3012c.Mix-Headset,0.101807802093245,0,0.096586178184846,0.159267734553776,0.531393839273919,1.00755826721,0.145985401459854,0.009428032683847,0.017712177121771,0.503060726719495,0.997848498005897,0.211864406779661,0.043211816467631,0.071782824327852,0.498104874464001,0.101494021134595,0.499995795479659
IN1001.Mix-Headset,0.103216692526806,0.071131447587355,0.110983606557377,0.150394313006775,0.528928557455299,0.790455668921046,0.121022727272727,0.060135516657256,0.080347038853263,0.522969734946904,0.717589311494343,0.210323574730354,0.077075098814229,0.112809917355372,0.51769320076759,0.077476329815727,0.49999655137227
TS3010a.Mix-Headset,0.105142068330841,0.125173466555648,0.097754050073638,0.110200269793504,0.505722542796639,0.703595832883258,0.097979179424372,0.102662816811036,0.100266332445559,0.537866934324402,0.986940356796951,0.104776579352851,0.043631697144691,0.061608154020385,0.498586998420418,0.128452407668632,0.499997779653157
IS1002d.Mix-Headset,0.108676540204233,0.136239782016349,0.047871739866772,0.070908938874488,0.489727965582672,0.908506243758947,0.042079207920792,0.009836065573771,0.015944974206659,0.499509530117573,0.859556401490249,0.133281972265023,0.033365477338476,0.053370353231529,0.492166525280117,0.092057674967513,0.499995228594269
